MasterID,Site_Name,Site_Type,Site_Address1,Site_Address2,Site_City,Site_State,Site_Zip,Site_Phone,Ext,Contact_First_Name,Contact_Last_Name,Contact_Phone,Sponsoring_Organization,Start_Date,End_Date,Days_of_operation,Comments,Breakfast_Time,Lunch_Time,Snack_Time_AM,Snack_Time_PM,Supper_Time,Site_Location,Site_Program,State_Site_ID_Number,State_Sponsor_ID_Number,sooX,sooY,SOO,Cycle,Country,RecordStatus,FNSID,Created,Season,County,LocationType,Confidence,Mapped_Status,MapX,MapY,Service_Model
405685,Cobble Court Apartments,Open,345 Pacific Ave. N.,,Pacific,WA,98047,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:45PM - 1:00PM,,,,,SFSP,663185,159935,,,WA,19,USA,U,57859,9/4/2024 0:00,2024,King County,A,100,M,-122.2394009,47.27105458,Eat On-Site
405686,Copper Gates Apartments,Open,4750 Auburn Way N,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,1:00PM - 1:15PM,,,,,SFSP,687113,159935,,,WA,19,USA,U,328968,9/4/2024 0:00,2024,King County,A,100,M,-122.2258018,47.35017135,Eat On-Site
405688,Evergreen Heights Elementary,Open,5602 South 316th Street,,Auburn,WA,98001,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/30/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:55AM - 9:10AM,11:50AM - 12:10PM,,,,,SFSP,664702,159935,,,WA,19,USA,U,58177,9/4/2024 0:00,2024,King County,A,100,M,-122.2648577,47.31882857,Eat On-Site
405689,Evergreen Heights Elementary,Open,5602 South 316th Street,,Auburn,WA,98001,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/9/2024,7/26/2024,"T, W, TH",Please confirm mealtimes with site.,8:55AM - 9:10AM,11:50AM - 12:10PM,,,,,SFSP,664702,159935,,,WA,19,USA,U,58177,9/4/2024 0:00,2024,King County,A,100,M,-122.2648577,47.31882857,Eat On-Site
405682,Cedar Lanes Park,Open,25th and K Street SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,1:00PM - 1:20PM,,,,,SFSP,663137,159935,,,WA,19,USA,U,41989,9/4/2024 0:00,2024,King County,A,91.55,T,-122.2161717,47.30594992,Eat On-Site
405687,Dick Scobee Elementary,Open,1031 14th St. NE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/23/2024,8/15/2024,"T, W, TH",Please confirm mealtimes with site.,8:20AM - 8:40AM,11:20AM - 11:40AM,,,,,SFSP,663131,159935,,,WA,19,USA,U,58020,9/4/2024 0:00,2024,King County,A,100,M,-122.2165991,47.32043337,Eat On-Site
405692,Game Farm Park,Open,3030 R Street SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:35PM - 12:50PM,,,,,SFSP,664308,159935,,,WA,19,USA,U,43437,9/4/2024 0:00,2024,King County,A,100,M,-122.207848,47.28090472,Eat On-Site
405690,Firwood Circle Apartments,Open,313 37th St. SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/23/2024,"M, T, W, TH",Please confirm mealtimes with site.,,1:10PM - 1:25PM,,3:00PM - 3:30PM,,,SFSP,663134,159935,,,WA,19,USA,U,272036,9/4/2024 0:00,2024,King County,A,100,M,-122.2258044,47.27567254,Eat On-Site
405693,Gildo Rey Elementary,Open,1005 37th Street SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/30/2024,8/15/2024,"T, W, TH",Please confirm mealtimes with site.,8:20AM - 8:40AM,11:50AM - 12:05PM,,,,,SFSP,663742,159935,,,WA,19,USA,U,58345,9/4/2024 0:00,2024,King County,A,100,M,-122.2152222,47.27675666,Eat On-Site
405695,Ilalko Elementary School,Open,301 Oravetz Pl SE,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,8/5/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:25AM - 8:40AM,11:30AM - 11:40AM,,,,,SFSP,664082,159935,,,WA,19,USA,U,58633,9/4/2024 0:00,2024,King County,A,100,M,-122.2264028,47.26322141,Eat On-Site
405696,Ilalko Elementary School,Open,301 Oravetz Pl SE,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/8/2024,7/29/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:30AM - 11:40PM,,,,,SFSP,664082,159935,,,WA,19,USA,U,58633,9/4/2024 0:00,2024,King County,A,100,M,-122.2264028,47.26322141,Eat On-Site
405694,Hazelwood Elementary School,Open,11815 SE 304th St,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,8/6/2024,8/21/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:20AM - 8:40AM,11:20AM - 11:35AM,,,,,SFSP,663861,159935,,,WA,19,USA,U,272220,9/4/2024 0:00,2024,King County,A,100,M,-122.1843721,47.32980031,Eat On-Site
405697,Lakeland Hills Elementary School,Open,1020 Evergreen Way SE,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/22/2024,8/8/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:50AM - 9:10AM,11:40AM - 12:10PM,,,,,SFSP,664081,159935,,,WA,19,USA,U,204400,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.2163415,47.25469357,Eat On-Site
405691,Forest Villa Manor,Open,4205 Auburn Way S,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:50PM - 1:10PM,,,,,SFSP,664699,159935,,,WA,19,USA,U,328980,9/4/2024 0:00,2024,King County,A,100,M,-122.1741941,47.28576771,Eat On-Site
405698,Lakeview Elementary,Open,16401 SE 318th,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/15/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:20AM - 8:35AM,11:15AM - 11:35AM,,,,,SFSP,660938,159935,,,WA,19,USA,U,204406,9/4/2024 0:00,2024,King County,A,98.84,M,-122.1240332,47.31694688,Eat On-Site
405699,Lea Hill Elementary,Open,30908 124th Ave. SE,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/29/2024,8/8/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:20AM - 8:40AM,11:10AM - 11:30AM,,,,,SFSP,663194,159935,,,WA,19,USA,U,58884,9/4/2024 0:00,2024,King County,A,100,M,-122.1763238,47.32519908,Eat On-Site
405703,Muckleshoot Rural Route,Open,38037 158th Ave SE,Non-Congregate Meal Service.,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,1:20PM - 1:55PM,1:20PM - 1:55PM,,,,,SFSP,687928,159935,,,WA,19,USA,U,360728,9/4/2024 0:00,2024,King County,A,100,M,-122.1302817,47.26016255,Meals To Go
405702,Mt Baker Middle School,Open,620 37th Street SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/23/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:35AM - 12:05PM,,,,,SFSP,663821,159935,,,WA,19,USA,U,59257,9/4/2024 0:00,2024,King County,A,100,M,-122.2202203,47.27560557,Eat On-Site
405704,Olympic Middle School,Open,839 21st Street SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,663146,159935,,,WA,19,USA,U,204729,9/4/2024 0:00,2024,King County,A,100,M,-122.2175662,47.29012524,Eat On-Site
405705,Olympic Middle School,Open,839 21st Street SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/22/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:05AM,11:30AM - 12:05PM,,,,,SFSP,663146,159935,,,WA,19,USA,U,204729,9/4/2024 0:00,2024,King County,A,100,M,-122.2175662,47.29012524,Eat On-Site
405701,Les Gove Park,Open,910 9th Street SE,,Auburn,WA,98001,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,6/26/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:45PM,,,,,SFSP,664316,159935,,,WA,19,USA,U,44816,9/4/2024 0:00,2024,King County,A,99.52,M,-122.2173683,47.30012998,Eat On-Site
405700,Lea Hill Park,Open,124th & 319th St SE,,"Auburn,",WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:10PM - 12:40PM,,,,,SFSP,663414,159935,,,WA,19,USA,U,44781,9/4/2024 0:00,2024,King County,A,88.76,T,-122.1264135,47.31585101,Eat On-Site
405707,Pioneer Elementary,Open,2301 M Street SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/16/2024,8/8/2024,"T, W, TH",Please confirm mealtimes with site.,8:50AM - 9:10AM,11:50AM - 12:10PM,,,,,SFSP,663147,159935,,,WA,19,USA,U,59612,9/4/2024 0:00,2024,King County,A,100,M,-122.2134554,47.28835469,Eat On-Site
405706,Pacific Community Center,Open,100 3rd Ave. SE,,Pacific,WA,98047,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,6/24/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,,,,SFSP,663133,159935,,,WA,19,USA,U,59516,9/4/2024 0:00,2024,King County,A,100,M,-122.2501432,47.26458107,Eat On-Site
405709,Rainier Middle School,Open,30620 116th Ave SE,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/23/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,663173,159935,,,WA,19,USA,U,59870,9/4/2024 0:00,2024,King County,A,100,M,-122.1868747,47.32735572,Eat On-Site
405711,Terminal Park Elementary,Open,1101 D St. SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/29/2024,8/8/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:20AM - 8:35AM,11:45AM - 12:05PM,,,,,SFSP,663172,159935,,,WA,19,USA,U,60360,9/4/2024 0:00,2024,King County,A,100,M,-122.2241484,47.29808511,Eat On-Site
405708,Promenade Apartments,Open,12902 SE 312th St,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:20PM - 1:00PM,,,,,SFSP,686702,159935,,,WA,19,USA,U,284780,9/4/2024 0:00,2024,King County,A,100,M,-122.1690977,47.32245626,Eat On-Site
405713,Washington Elementary,Open,20 E Street NE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:20AM - 11:50AM,,,,,SFSP,663580,159935,,,WA,19,USA,U,60644,9/4/2024 0:00,2024,King County,A,100,M,-122.222832,47.3077488,Eat On-Site
405714,Washington Elementary,Open,20 E Street NE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/29/2024,8/15/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:20AM - 8:40AM,,,,,,SFSP,663580,159935,,,WA,19,USA,U,60644,9/4/2024 0:00,2024,King County,A,100,M,-122.222832,47.3077488,Eat On-Site
405712,The Seasons at Lea Hill,Open,12722 SE 312th St.,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,1:10PM - 1:25PM,,,,,SFSP,663977,159935,,,WA,19,USA,U,60405,9/4/2024 0:00,2024,King County,A,100,M,-122.1735949,47.32250701,Eat On-Site
405715,West Auburn High School,Open,401 W Main St,,Auburn,WA,98001,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:55AM - 9:10AM,11:40AM - 12:10PM,,,,,SFSP,663560,159935,,,WA,19,USA,U,273685,9/4/2024 0:00,2024,King County,A,100,M,-122.234233,47.30762902,Eat On-Site
405710,Sherwood Gardens,Open,2901 Auburn Way S,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:25PM - 12:40PM,,,,,SFSP,663983,159935,,,WA,19,USA,U,60112,9/4/2024 0:00,2024,King County,A,100,M,-122.19127,47.28822747,Eat On-Site
405716,White River Estates (COVID Site),Open,4248 A St SE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/22/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:25PM - 12:40PM,,,,,SFSP,686598,159935,,,WA,19,USA,U,329082,9/4/2024 0:00,2024,King County,A,100,M,-122.2289039,47.26889264,Eat On-Site
405717,Willow Crest Elementary School,Open,13002 SE 304th Street,,Auburn,WA,98092,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/29/2024,8/8/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:50AM - 9:10AM,11:40AM - 12:00PM,,,,,SFSP,687088,159935,,,WA,19,USA,U,346573,9/4/2024 0:00,2024,King County,A,100,M,-122.1675237,47.32969003,Eat On-Site
405720,Daybreak Primary School,Open,1900 NW 20th Avenue,,Battle Ground,WA,98604,3608853907,,Russ,Kallwick,3608853907,Battle Ground School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:45AM - 12:45PM,,,,,SFSP,663848,159962,,,WA,19,USA,U,206213,9/4/2024 0:00,2024,Clark County,A,100,M,-122.5583837,45.79445261,Eat On-Site
405719,YMCA at Messiah Lutheran,Open,410 H St. NE,,Auburn,WA,98002,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 12:45PM,,,,,SFSP,687936,159935,,,WA,19,USA,U,361165,9/4/2024 0:00,2024,King County,A,100,M,-122.219443,47.31176896,Eat On-Site
405721,Maple Grove K-8 (formerly Maple Grove Middle School),Open,610 B SW Eaton Blvd,,Battle Ground,WA,98604,3608853907,,Russ,Kallwick,3608853907,Battle Ground School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:45AM - 12:45PM,,,,,SFSP,661299,159962,,,WA,19,USA,U,45126,9/4/2024 0:00,2024,Clark County,A,98.71,M,-122.5440548,45.76633215,Eat On-Site
405718,YMCA,Open,1620 Perimeter Rd SW,,Auburn,WA,98001,2539314972,,Janis,Campbell-Aikens,2539314972,Auburn School District,7/1/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:00AM - 12:30PM,,,,,SFSP,664390,159935,,,WA,19,USA,U,205524,9/4/2024 0:00,2024,King County,A,92.12,M,-122.2400306,47.2931254,Eat On-Site
405722,Maple Grove K-8 (formerly Maple Grove Middle School),Open,610 B SW Eaton Blvd,,Battle Ground,WA,98604,3608853907,,Russ,Kallwick,3608853907,Battle Ground School District,7/8/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,,,,,,SFSP,661299,159962,,,WA,19,USA,U,45126,9/4/2024 0:00,2024,Clark County,A,98.71,M,-122.5440548,45.76633215,Eat On-Site
405724,Sammamish High,Open,100 140th Ave SE,,Bellevue,WA,98005,4254564578,,Wendy,Weyer,4254564578,Bellevue School District,7/9/2024,7/31/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:30AM - 11:30AM,,,,,SFSP,660894,159932,,,WA,19,USA,U,112894,9/4/2024 0:00,2024,King County,A,100,M,-122.1534035,47.60895955,Eat On-Site
405725,Sherwood Forest Elementary,Open,16411 NE 24th Street,,Bellevue,WA,98008,4254564578,,Wendy,Weyer,4254564578,Bellevue School District,7/8/2024,8/2/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:30PM,,,,,SFSP,663406,159932,,,WA,19,USA,U,205013,9/4/2024 0:00,2024,King County,A,100,M,-122.1201721,47.63125695,Eat On-Site
405723,Highland Middle,Open,15027 NE Bellevue-Redmond Rd,,Bellevue,WA,98007,4254564578,,Wendy,Weyer,4254564578,Bellevue School District,7/8/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:30AM - 12:00PM,,,,,SFSP,660896,159932,,,WA,19,USA,U,272263,9/4/2024 0:00,2024,King County,A,98.87,M,-122.1397184,47.62722107,Eat On-Site
405726,Stevenson Elementary,Open,14220 NE 8th Street,,Bellevue,WA,98007,4254564578,,Wendy,Weyer,4254564578,Bellevue School District,7/1/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:15AM - 8:45AM,,,,,,SFSP,663553,159932,,,WA,19,USA,U,39106,9/4/2024 0:00,2024,King County,A,100,M,-122.1501353,47.61718074,Eat On-Site
405727,Katherine G. Johnson Elementary School,Open,17015 Waller Rd E,"17015 Waller Rd E, Tacoma, WA 98446",Tacoma,WA,98446,2538003911,,Leeda,Beha,2538003911,Bethel School District,6/24/2024,8/2/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:15AM,11:00AM - 12:30PM,,,,,SFSP,686909,159241,,,WA,19,USA,U,345109,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.3896429,47.1019383,Eat On-Site
405729,Rotary Club,Open,201 19th Ave,,Seattle,WA,98122,2069409151,,Kendrick,Davis,2069409151,Boys & Girls Club of King County,7/8/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:15AM,,,3:00PM - 4:30PM,,,SFSP,681152,159071,,,WA,19,USA,U,364201,9/4/2024 0:00,2024,King County,A,100,M,-122.3077381,47.60357482,Eat On-Site
405728,Shining Mt. Elementary,Open,21615-38th Ave E,,Spanaway,WA,98387,2538003911,,Leeda,Beha,2538003911,Bethel School District,6/24/2024,8/2/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:15AM,11:00AM - 12:30PM,,,,,SFSP,662054,159241,,,WA,19,USA,U,91776,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.3792051,47.05984222,Eat On-Site
405730,Southwest Branch,Open,"9800 8th Ave SW, #105",,Seattle,WA,98106,2069409151,,Kendrick,Davis,2069409151,Boys & Girls Club of King County,7/8/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,,,3:00PM - 4:00PM,,,SFSP,664569,159071,,,WA,19,USA,U,364206,9/4/2024 0:00,2024,King County,A,100,M,-122.3452043,47.51546378,Eat On-Site
405731,Brewster Boys & Girls Club,Open,601 W. Cliff Avenue,,Brewster,WA,98812,4253157082,,Marci,Volmer,4253157082,Boys & Girls Club of Snohomish County,6/14/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:30AM,11:30AM - 1:00PM,,,,,SFSP,684310,159072,,,WA,19,USA,U,41641,9/4/2024 0:00,2024,Okanogan County,A,100,M,-119.7846774,48.09226301,Eat On-Site
405733,McGraw Family Clubhouse,Open,425 N Paxson Dr.,,Moses Lake,WA,98837,5097649694,,Cecily,Hendricks,5097649694,Boys & Girls Club of the Columbia Basin,6/17/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,662841,159706,,,WA,19,USA,U,37281,9/4/2024 0:00,2024,Grant County,A,100,M,-119.2994622,47.13534735,Eat On-Site
405734,McGraw Family Clubhouse,Open,425 N Paxson Dr.,,Moses Lake,WA,98837,5097649694,,Cecily,Hendricks,5097649694,Boys & Girls Club of the Columbia Basin,6/17/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,,,,,,SFSP,662841,159706,,,WA,19,USA,U,37281,9/4/2024 0:00,2024,Grant County,A,100,M,-119.2994622,47.13534735,Eat On-Site
405735,North Elementary School,Open,1200 W. Craig,,Moses Lake,WA,98837,5097649694,,Cecily,Hendricks,5097649694,Boys & Girls Club of the Columbia Basin,6/17/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,,,,,,SFSP,663999,159706,,,WA,19,USA,U,37748,9/4/2024 0:00,2024,Grant County,A,98.84,M,-119.3282847,47.17393569,Eat On-Site
405732,McCosh Park,Open,401 4th Avenue,Non-Congregate Meal Service.,Moses Lake,WA,98837,5097649694,,Cecily,Hendricks,5097649694,Boys & Girls Club of the Columbia Basin,6/17/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,,,,SFSP,658766,159706,,,WA,19,USA,U,37266,9/4/2024 0:00,2024,Grant County,A,99.55,T,-119.2808771,47.12740824,Meals To Go
405736,North Elementary School,Open,1200 W. Craig,,Moses Lake,WA,98837,5097649694,,Cecily,Hendricks,5097649694,Boys & Girls Club of the Columbia Basin,6/17/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:00PM,,,,,SFSP,663999,159706,,,WA,19,USA,U,37748,9/4/2024 0:00,2024,Grant County,A,98.84,M,-119.3282847,47.17393569,Eat On-Site
405743,Prosser Branch,Open,823 Park Ave.,,Prosser,WA,99350,5095439980,22,Jessie,Cluck,5095439980,Boys & Girls Clubs of Benton and Franklin Counties,7/1/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,,,3:00PM - 3:30PM,,,SFSP,665846,159719,,,WA,19,USA,U,30294,9/4/2024 0:00,2024,Benton County,A,100,M,-119.7761688,46.20039883,Eat On-Site
405742,Pasco Clubhouse (Kinder Club - Main Branch),Open,801 North 18th Avenue,,Pasco,WA,99301,5095439980,22,Jessie,Cluck,5095439980,Boys & Girls Clubs of Benton and Franklin Counties,6/17/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,,,12:45PM - 1:30PM,4:30PM - 5:15PM,,SFSP,663932,159719,,,WA,19,USA,U,286169,9/4/2024 0:00,2024,Franklin County,A,100,M,-119.1133306,46.2361859,Eat On-Site
405746,Concrete Club,Open,7838 South Superior Avenue,,Concrete,WA,98237,3604193723,127,Brandon,Bordman,3604193723,Boys & Girls Clubs of Skagit County,7/1/2024,8/9/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:45PM,,,,,SFSP,685573,160157,,,WA,19,USA,U,136365,9/4/2024 0:00,2024,Skagit County,A,100,M,-121.759174,48.53153785,Eat On-Site
405745,Bakerview Park,Open,3101 E Fir St,,Mount Vernon,WA,98273,3604193723,127,Brandon,Bordman,3604193723,Boys & Girls Clubs of Skagit County,7/8/2024,8/22/2024,"T, TH",Please confirm mealtimes with site.,,11:30AM - 12:15PM,,1:30PM - 2:00PM,,,SFSP,687864,160157,,,WA,19,USA,U,363297,9/4/2024 0:00,2024,Skagit County,A,100,M,-122.3000546,48.42830424,Eat On-Site
405741,Boys and Girls Club - Kennewick Club (At Risk only),Open,910 W. 7th Place,,Kennewick,WA,99336,5095439980,22,Jessie,Cluck,5095439980,Boys & Girls Clubs of Benton and Franklin Counties,6/17/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,,,12:45PM - 1:30PM,4:30PM - 5:15PM,,SFSP,685466,159719,,,WA,19,USA,U,133891,9/4/2024 0:00,2024,Benton County,A,98.06,M,-119.1179728,46.20117699,Eat On-Site
